,Unnamed: 0,Date,Holiday,Country,Alpha-2 code,Alpha-3 code,Numeric code,ISO 3166-2,Year
255,255,2020-08-01,Eid al-Adha Holiday,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2020
256,256,2020-08-02,Eid al-Adha Holiday,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2020
257,257,2020-08-23,Al Hijra - Islamic New Year,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2020
258,258,2021-01-01,New Year's Day,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
259,259,2021-12-01,Commemoration Day,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
260,260,2021-12-02,National Day,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
261,261,2021-12-03,National Day Holiday,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
262,262,2021-05-13,Eid al-Fitr* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
263,263,2021-05-14,Eid al-Fitr Holiday* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
264,264,2021-05-15,Eid al-Fitr Holiday* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
265,265,2021-07-19,Arafat (Hajj) Day* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
266,266,2021-07-20,Eid al-Adha* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
267,267,2021-07-21,Eid al-Adha* Holiday* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
268,268,2021-07-22,Eid al-Adha Holiday* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
269,269,2021-08-09,Al Hijra - Islamic New Year* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2021
270,270,2022-01-01,New Year's Day,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
271,271,2022-12-01,Commemoration Day,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
272,272,2022-12-02,National Day,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
273,273,2022-12-03,National Day Holiday,united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
274,274,2022-05-02,Eid al-Fitr* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
275,275,2022-05-03,Eid al-Fitr Holiday* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
276,276,2022-05-04,Eid al-Fitr Holiday* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
277,277,2022-07-08,Arafat (Hajj) Day* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
278,278,2022-07-09,Eid al-Adha* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
279,279,2022-07-10,Eid al-Adha* Holiday* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
280,280,2022-07-11,Eid al-Adha Holiday* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
281,281,2022-07-30,Al Hijra - Islamic New Year* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE,2022
282,282,2016-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2016
283,283,2016-02-08,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2016
284,284,2016-02-09,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2016
285,285,2016-03-24,"Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)], Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice]",argentina,AR,ARG,32,ISO 3166-2:AR,2016
286,286,2016-03-25,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR,2016
287,287,2016-03-27,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR,2016
288,288,2016-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR,2016
289,289,2016-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR,2016
290,290,2016-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR,2016
291,291,2016-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR,2016
292,292,2016-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR,2016
293,293,2016-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR,2016
294,294,2016-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR,2016
295,295,2016-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR,2016
296,296,2016-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR,2016
297,297,2016-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR,2016
298,298,2016-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR,2016
299,299,2017-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2017
300,300,2017-02-27,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2017
301,301,2017-02-28,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2017
302,302,2017-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR,2017
303,303,2017-04-13,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR,2017
304,304,2017-04-14,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR,2017
305,305,2017-04-16,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR,2017
306,306,2017-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR,2017
307,307,2017-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR,2017
308,308,2017-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR,2017
309,309,2017-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR,2017
310,310,2017-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR,2017
311,311,2017-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR,2017
312,312,2017-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR,2017
313,313,2017-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR,2017
314,314,2017-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR,2017
315,315,2017-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR,2017
316,316,2017-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR,2017
317,317,2018-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2018
318,318,2018-02-12,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2018
319,319,2018-02-13,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2018
320,320,2018-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR,2018
321,321,2018-03-29,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR,2018
322,322,2018-03-30,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR,2018
323,323,2018-04-01,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR,2018
324,324,2018-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR,2018
325,325,2018-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR,2018
326,326,2018-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR,2018
327,327,2018-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR,2018
328,328,2018-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR,2018
329,329,2018-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR,2018
330,330,2018-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR,2018
331,331,2018-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR,2018
332,332,2018-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR,2018
333,333,2018-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR,2018
334,334,2018-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR,2018
335,335,2019-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2019
336,336,2019-03-04,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2019
337,337,2019-03-05,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2019
338,338,2019-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR,2019
339,339,2019-04-18,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR,2019
340,340,2019-04-19,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR,2019
341,341,2019-04-21,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR,2019
342,342,2019-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR,2019
343,343,2019-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR,2019
344,344,2019-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR,2019
345,345,2019-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR,2019
346,346,2019-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR,2019
347,347,2019-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR,2019
348,348,2019-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR,2019
349,349,2019-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR,2019
350,350,2019-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR,2019
351,351,2019-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR,2019
352,352,2019-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR,2019
353,353,2020-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2020
354,354,2020-02-24,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2020
355,355,2020-02-25,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2020
356,356,2020-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR,2020
357,357,2020-04-09,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR,2020
358,358,2020-04-10,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR,2020
359,359,2020-04-12,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR,2020
360,360,2020-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR,2020
361,361,2020-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR,2020
362,362,2020-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR,2020
363,363,2020-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR,2020
364,364,2020-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR,2020
365,365,2020-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR,2020
366,366,2020-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR,2020
367,367,2020-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR,2020
368,368,2020-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR,2020
369,369,2020-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR,2020
370,370,2020-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR,2020
371,371,2021-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2021
372,372,2021-02-15,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2021
373,373,2021-02-16,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2021
374,374,2021-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR,2021
375,375,2021-04-01,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR,2021
376,376,2021-04-02,"Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War], Semana Santa (Viernes Santo)  [Holy day (Holy Friday)]",argentina,AR,ARG,32,ISO 3166-2:AR,2021
377,377,2021-04-04,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR,2021
378,378,2021-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR,2021
379,379,2021-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR,2021
380,380,2021-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR,2021
381,381,2021-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR,2021
382,382,2021-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR,2021
383,383,2021-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR,2021
384,384,2021-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR,2021
385,385,2021-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR,2021
386,386,2021-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR,2021
387,387,2021-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR,2021
388,388,2022-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2022
389,389,2022-02-28,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2022
390,390,2022-03-01,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR,2022
391,391,2022-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR,2022
392,392,2022-04-14,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR,2022
393,393,2022-04-15,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR,2022
394,394,2022-04-17,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR,2022
395,395,2022-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR,2022
396,396,2022-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR,2022
397,397,2022-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR,2022
398,398,2022-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR,2022
399,399,2022-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR,2022
400,400,2022-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR,2022
401,401,2022-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR,2022
402,402,2022-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR,2022
403,403,2022-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR,2022
404,404,2022-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR,2022
405,405,2022-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR,2022
406,406,2016-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2016
407,407,2016-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2016
408,408,2016-03-25,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2016
409,409,2016-03-28,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2016
410,410,2016-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2016
411,411,2016-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2016
412,412,2016-12-27,Christmas Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2016
413,413,2016-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2016
414,414,2017-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2017
415,415,2017-01-02,New Year's Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2017
416,416,2017-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2017
417,417,2017-04-14,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2017
418,418,2017-04-17,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2017
419,419,2017-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2017
420,420,2017-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2017
421,421,2017-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2017
422,422,2018-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2018
423,423,2018-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2018
424,424,2018-03-30,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2018
425,425,2018-04-02,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2018
426,426,2018-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2018
427,427,2018-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2018
428,428,2018-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2018
429,429,2019-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2019
430,430,2019-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2019
431,431,2019-01-28,Australia Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2019
432,432,2019-04-19,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2019
433,433,2019-04-22,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2019
434,434,2019-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2019
435,435,2019-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2019
436,436,2019-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2019
437,437,2020-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
438,438,2020-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
439,439,2020-01-27,Australia Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2020
440,440,2020-04-10,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2020
441,441,2020-04-13,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2020
442,442,2020-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
443,443,2020-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
444,444,2020-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
445,445,2020-12-28,Boxing Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2020
446,446,2021-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
447,447,2021-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
448,448,2021-04-02,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2021
449,449,2021-04-05,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2021
450,450,2021-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
451,451,2021-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
452,452,2021-12-27,Christmas Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2021
453,453,2021-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
454,454,2021-12-28,Boxing Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2021
455,455,2022-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
456,456,2022-01-03,New Year's Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2022
457,457,2022-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
458,458,2022-04-15,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2022
459,459,2022-04-18,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2022
460,460,2022-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
461,461,2022-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
462,462,2022-12-27,Christmas Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2022
463,463,2022-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
464,464,2016-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT,2016
465,465,2016-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT,2016
466,466,2016-03-28,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT,2016
467,467,2016-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT,2016
468,468,2016-05-05,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT,2016
